State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Selling Price,Cost Price,Rainfall,Temperature
Odisha,RAYAGADA,2013,Autumn,Rice,7000,7000,1866,1346,0.233053691,29
Odisha,RAYAGADA,2013,Summer,Rice,4000,9000,1704,1301,2.891560389,33
Odisha,RAYAGADA,2013,Winter,Rice,57000,153000,1732,1373,6.537629,24
Odisha,SAMBALPUR,2013,Autumn,Rice,44000,50000,1705,1383,0.995092597,28
Odisha,SAMBALPUR,2013,Summer,Rice,22000,95000,1856,1313,9.8251624,24
Odisha,SAMBALPUR,2013,Winter,Rice,96000,178000,1711,1352,1.291852657,32
Odisha,SONEPUR,2013,Autumn,Rice,15000,24000,1765,1372,11.50007843,21
Odisha,SONEPUR,2013,Summer,Rice,28000,110000,1768,1371,13.76943172,28
Odisha,SONEPUR,2013,Winter,Rice,94000,286000,1771,1385,4.753483214,25
Odisha,SUNDARGARH,2013,Autumn,Rice,86000,131000,1852,1359,10.03378936,30
Odisha,SUNDARGARH,2013,Summer,Rice,2000,5000,1736,1392,3.5871672,19
Odisha,SUNDARGARH,2013,Winter,Rice,123000,276000,1721,1330,1.82196148,24
Odisha,ANUGUL,2014,Autumn,Rice,15000,28000,1845,1441,2.611571956,38
Odisha,ANUGUL,2014,Summer,Rice,1000,1000,1859,1496,3.519434853,27
Odisha,ANUGUL,2014,Winter,Rice,75000,196000,1782,1492,3.230847303,19
Odisha,BALANGIR,2014,Autumn,Rice,73000,196000,1872,1495,2.769442938,38
Odisha,BALANGIR,2014,Summer,Rice,3000,7000,1873,1378,9.361413312,39
Odisha,BALANGIR,2014,Winter,Rice,130000,438000,1886,1417,4.45359259,20
Odisha,BALESHWAR,2014,Summer,Rice,38000,139000,1891,1453,4.777293126,39
Odisha,BALESHWAR,2014,Winter,Rice,181000,362000,1877,1400,10.94944527,29
Odisha,BARGARH,2014,Autumn,Rice,57000,110000,1893,1332,6.904846866,35
Odisha,BARGARH,2014,Summer,Rice,76000,303000,1773,1387,3.464290316,33
Odisha,BARGARH,2014,Winter,Rice,174000,485000,1824,1351,6.0782917,20
Odisha,BHADRAK,2014,Summer,Rice,6000,11000,1884,1324,8.889297104,32
Odisha,BHADRAK,2014,Winter,Rice,158000,222000,1750,1415,8.551244081,24
Odisha,BOUDH,2014,Autumn,Rice,5000,7000,1786,1463,7.074212013,25
Odisha,BOUDH,2014,Summer,Rice,1000,3000,1853,1385,1.984344683,18
Odisha,BOUDH,2014,Winter,Rice,53000,127000,1832,1461,11.71707818,34
Odisha,CUTTACK,2014,Autumn,Rice,1000,2000,1772,1403,8.095038685,24
Odisha,CUTTACK,2014,Summer,Rice,1000,3000,1895,1500,1.872215576,39
Odisha,CUTTACK,2014,Winter,Rice,120000,301000,1836,1365,11.18304448,28
Odisha,DEOGARH,2014,Autumn,Rice,20000,47000,1791,1493,5.029947925,19
Odisha,DEOGARH,2014,Winter,Rice,29000,101000,1863,1481,0.675582838,27
Odisha,DHENKANAL,2014,Autumn,Rice,6000,12000,1840,1324,4.330525372,29
Odisha,DHENKANAL,2014,Winter,Rice,92000,312000,1851,1401,11.10871449,35
Odisha,GAJAPATI,2014,Winter,Rice,37000,55000,1857,1353,8.658464107,29
Odisha,GANJAM,2014,Summer,Rice,1000,2000,1789,1470,3.907761551,30
Odisha,GANJAM,2014,Winter,Rice,264000,715000,1765,1319,11.83334925,21
Odisha,JAGATSINGHAPUR,2014,Autumn,Rice,2000,3000,1891,1467,9.127733425,18
Odisha,JAGATSINGHAPUR,2014,Summer,Rice,1000,4000,1866,1340,7.871253373,24
Odisha,JAGATSINGHAPUR,2014,Winter,Rice,82000,178000,1811,1427,11.20470969,36
Odisha,JAJAPUR,2014,Autumn,Rice,13000,13000,1890,1493,2.252817343,18
Odisha,JAJAPUR,2014,Summer,Rice,2000,5000,1801,1447,7.005831918,32
Odisha,JAJAPUR,2014,Winter,Rice,114000,221000,1900,1346,11.21213739,31
Odisha,JHARSUGUDA,2014,Autumn,Rice,23000,22000,1828,1396,5.903739999,28
Odisha,JHARSUGUDA,2014,Winter,Rice,46000,76000,1786,1306,8.96372371,24
Odisha,KALAHANDI,2014,Autumn,Rice,54000,90000,1856,1379,11.46266811,39
Odisha,KALAHANDI,2014,Summer,Rice,44000,123000,1865,1432,6.288590184,23
Odisha,KALAHANDI,2014,Winter,Rice,139000,338000,1886,1421,2.518525969,22
Odisha,KANDHAMAL,2014,Autumn,Rice,9000,11000,1771,1497,7.273002306,30
Odisha,KANDHAMAL,2014,Summer,Rice,1000,1000,1893,1322,3.795951618,32
Odisha,KANDHAMAL,2014,Winter,Rice,36000,73000,1755,1479,4.258374584,17
Odisha,KENDRAPARA,2014,Autumn,Rice,2000,3000,1821,1303,0.849511648,31
Odisha,KENDRAPARA,2014,Summer,Rice,1000,2000,1899,1374,8.509828742,35
Odisha,KENDRAPARA,2014,Winter,Rice,123000,175000,1770,1454,1.835897384,20
Odisha,KENDUJHAR,2014,Autumn,Rice,34000,54000,1863,1453,5.993346061,38
Odisha,KENDUJHAR,2014,Summer,Rice,2000,5000,1788,1361,1.974830226,20
Odisha,KENDUJHAR,2014,Winter,Rice,140000,354000,1833,1348,3.689041742,25
Odisha,KHORDHA,2014,Summer,Rice,1000,4000,1886,1313,2.723625588,37
Odisha,KHORDHA,2014,Winter,Rice,101000,219000,1864,1479,3.038194758,35
Odisha,KORAPUT,2014,Autumn,Rice,20000,23000,1848,1346,9.428538341,32
Odisha,KORAPUT,2014,Summer,Rice,25000,61000,1797,1394,11.15964669,17
Odisha,KORAPUT,2014,Winter,Rice,90000,191000,1753,1456,11.48586368,35
Odisha,MALKANGIRI,2014,Autumn,Rice,9000,11000,1874,1450,9.682092568,25
Odisha,MALKANGIRI,2014,Summer,Rice,1000,2000,1879,1319,1.276443479,24
Odisha,MALKANGIRI,2014,Winter,Rice,93000,165000,1870,1450,10.75011477,30
Odisha,MAYURBHANJ,2014,Autumn,Rice,36000,56000,1774,1367,1.687886257,17
Odisha,MAYURBHANJ,2014,Summer,Rice,4000,8000,1824,1442,9.11020722,26
Odisha,MAYURBHANJ,2014,Winter,Rice,276000,623000,1801,1330,2.003390989,26
Odisha,NABARANGPUR,2014,Autumn,Rice,25000,39000,1834,1499,8.959176637,36
Odisha,NABARANGPUR,2014,Winter,Rice,122000,303000,1878,1436,8.825070876,33
Odisha,NAYAGARH,2014,Autumn,Rice,1000,1000,1787,1327,3.8738871,26
Odisha,NAYAGARH,2014,Summer,Rice,1000,1000,1755,1471,10.14868597,18
Odisha,NAYAGARH,2014,Winter,Rice,90000,190000,1794,1377,6.245253009,20
Odisha,NUAPADA,2014,Autumn,Rice,31000,48000,1899,1432,7.538239943,33
Odisha,NUAPADA,2014,Summer,Rice,3000,8000,1874,1426,1.175374828,25
Odisha,NUAPADA,2014,Winter,Rice,58000,139000,1760,1442,8.663912696,32
Odisha,PURI,2014,Summer,Rice,31000,95000,1754,1466,6.549963473,20
Odisha,PURI,2014,Winter,Rice,100000,182000,1750,1300,7.429704752,21
Odisha,RAYAGADA,2014,Autumn,Rice,6000,7000,1803,1342,7.697360974,32
Odisha,RAYAGADA,2014,Summer,Rice,5000,15000,1889,1494,5.261756014,24
Odisha,RAYAGADA,2014,Winter,Rice,54000,161000,1856,1339,9.082046485,25
Odisha,SAMBALPUR,2014,Autumn,Rice,47000,67000,1804,1417,10.73967073,29
Odisha,SAMBALPUR,2014,Summer,Rice,24000,91000,1821,1382,6.860479268,22
Odisha,SAMBALPUR,2014,Winter,Rice,103000,265000,1784,1379,10.54274384,33
Odisha,SONEPUR,2014,Autumn,Rice,17000,36000,1870,1350,5.683833049,33
Odisha,SONEPUR,2014,Summer,Rice,27000,106000,1769,1402,5.270290042,34
Odisha,SONEPUR,2014,Winter,Rice,84000,290000,1807,1315,0.852388608,31
Odisha,SUNDARGARH,2014,Autumn,Rice,77000,150000,1753,1327,4.087336991,18
Odisha,SUNDARGARH,2014,Summer,Rice,1000,2000,1869,1416,4.497664892,26
Odisha,SUNDARGARH,2014,Winter,Rice,118000,345000,1759,1490,5.930016863,27
