State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Selling Price,Cost Price,Rainfall,Temperature
Uttar Pradesh,MEERUT,2012,Kharif     ,Rice,16117,44273,1710,1302,3.922039211,21.96131311
Uttar Pradesh,MIRZAPUR,2012,Kharif     ,Rice,89158,208630,1769,1307,5.637212132,18.35811942
Uttar Pradesh,MORADABAD,2012,Kharif     ,Rice,90672,215799,1809,1343,16.51946306,26.04255231
Uttar Pradesh,MORADABAD,2012,Summer     ,Rice,476,1133,1906,1231,3.984581198,19.18246614
Uttar Pradesh,MUZAFFARNAGAR,2012,Kharif     ,Rice,14646,36644,1940,1364,2.17587646,20.16205913
Uttar Pradesh,MUZAFFARNAGAR,2012,Summer     ,Rice,2,5,1677,1201,27.00419981,26.3109678
Uttar Pradesh,PILIBHIT,2012,Kharif     ,Rice,152957,423844,1769,1234,7.869151695,21.39100754
Uttar Pradesh,PILIBHIT,2012,Summer     ,Rice,8583,23783,1775,1269,11.89345623,24.34167244
Uttar Pradesh,PRATAPGARH,2012,Kharif     ,Rice,99174,240993,2020,1201,2.593712307,20.81283606
Uttar Pradesh,RAE BARELI,2012,Kharif     ,Rice,84448,204618,1979,1371,6.363909153,25.01621009
Uttar Pradesh,RAMPUR,2012,Kharif     ,Rice,133026,302368,1806,1289,22.73439016,22.36725896
Uttar Pradesh,RAMPUR,2012,Summer     ,Rice,4516,10265,1871,1287,26.51848417,21.61326412
Uttar Pradesh,SAHARANPUR,2012,Kharif     ,Rice,54042,141428,1730,1366,6.904097205,26.65529784
Uttar Pradesh,SAMBHAL,2012,Kharif     ,Rice,35823,86262,1704,1286,4.993483021,26.54639541
Uttar Pradesh,SANT KABEER NAGAR,2012,Kharif     ,Rice,87731,200202,1807,1268,3.749257302,26.24107286
Uttar Pradesh,SANT KABEER NAGAR,2012,Summer     ,Rice,65,148,1713,1385,29.48194621,20.37914199
Uttar Pradesh,SANT RAVIDAS NAGAR,2012,Kharif     ,Rice,23422,59750,1784,1244,19.85561066,23.7923675
Uttar Pradesh,SHAHJAHANPUR,2012,Kharif     ,Rice,215646,579441,1693,1397,9.125815973,25.98632151
Uttar Pradesh,SHAHJAHANPUR,2012,Summer     ,Rice,5581,14996,1823,1296,2.786002758,20.69915665
Uttar Pradesh,SHAMLI,2012,Kharif     ,Rice,20766,53639,1973,1293,10.57925337,26.67729196
Uttar Pradesh,SHAMLI,2012,Summer     ,Rice,25,65,2041,1399,9.35685027,18.11009876
Uttar Pradesh,SHRAVASTI,2012,Kharif     ,Rice,73500,163832,1723,1325,14.07594612,18.08278163
Uttar Pradesh,SIDDHARTH NAGAR,2012,Kharif     ,Rice,160991,411332,2029,1303,16.94332184,25.97813944
Uttar Pradesh,SITAPUR,2012,Kharif     ,Rice,162205,388481,1822,1386,7.160711932,24.98631211
Uttar Pradesh,SITAPUR,2012,Summer     ,Rice,26,63,1659,1388,0.286904959,18.38271302
Uttar Pradesh,SONBHADRA,2012,Kharif     ,Rice,35344,73586,1747,1374,6.347667262,23.29912792
Uttar Pradesh,SULTANPUR,2012,Kharif     ,Rice,93861,236060,1998,1262,26.82405027,26.68405921
Uttar Pradesh,UNNAO,2012,Kharif     ,Rice,98269,192804,1818,1201,15.84253613,20.40710073
Uttar Pradesh,UNNAO,2012,Summer     ,Rice,11,22,2021,1208,9.422171896,27.211917
Uttar Pradesh,VARANASI,2012,Kharif     ,Rice,42757,103814,2012,1238,0.535576855,19.09601833
Uttar Pradesh,AGRA,2013,Kharif     ,Rice,8691,22475,1995,1494,14.49569444,27.15128217
Uttar Pradesh,ALIGARH,2013,Kharif     ,Rice,87525,196144,2009,1482,9.283883766,19.24081487
Uttar Pradesh,ALLAHABAD,2013,Kharif     ,Rice,159525,420986,1985,1634,27.1757574,20.8230959
Uttar Pradesh,AMBEDKAR NAGAR,2013,Kharif     ,Rice,115279,314251,1972,1462,22.38119631,18.35730699
Uttar Pradesh,AMETHI,2013,Kharif     ,Rice,123251,280396,1985,1579,20.4077963,20.76983898
Uttar Pradesh,AMROHA,2013,Kharif     ,Rice,28126,59177,1922,1461,14.50814549,21.59115726
Uttar Pradesh,AMROHA,2013,Summer     ,Rice,2,4,1948,1468,27.50611109,25.00720581
Uttar Pradesh,AURAIYA,2013,Kharif     ,Rice,53582,176070,1972,1561,18.49731598,25.98384888
Uttar Pradesh,AZAMGARH,2013,Kharif     ,Rice,217062,477971,2031,1429,11.64116839,18.34971117
Uttar Pradesh,BAGHPAT,2013,Kharif     ,Rice,7931,24126,1978,1624,19.10149398,24.1793269
Uttar Pradesh,BAHRAICH,2013,Kharif     ,Rice,159025,375935,1962,1432,19.04697811,23.90174657
Uttar Pradesh,BALLIA,2013,Kharif     ,Rice,118000,261960,1905,1507,7.627213215,24.41050227
Uttar Pradesh,BALRAMPUR,2013,Kharif     ,Rice,105387,232800,2085,1446,9.576566619,21.58578197
Uttar Pradesh,BANDA,2013,Kharif     ,Rice,56350,101881,1978,1604,23.60521987,22.55515518
Uttar Pradesh,BARABANKI,2013,Kharif     ,Rice,181235,517970,1948,1642,29.51403425,24.5018237
Uttar Pradesh,BAREILLY,2013,Kharif     ,Rice,162916,366561,1917,1544,26.47901244,24.96571583
Uttar Pradesh,BAREILLY,2013,Summer     ,Rice,1190,2677,1985,1403,8.983590124,21.63375285
Uttar Pradesh,BASTI,2013,Kharif     ,Rice,104860,263933,2037,1505,17.58997851,20.06448912
Uttar Pradesh,BIJNOR,2013,Kharif     ,Rice,52943,123304,1943,1587,6.181644298,22.00458903
Uttar Pradesh,BIJNOR,2013,Summer     ,Rice,52,121,1941,1620,13.69050909,19.84306645
Uttar Pradesh,BUDAUN,2013,Kharif     ,Rice,79975,176185,1961,1507,23.1620857,19.16021086
Uttar Pradesh,BULANDSHAHR,2013,Kharif     ,Rice,95669,251801,1932,1600,23.29091034,27.89824357
Uttar Pradesh,BULANDSHAHR,2013,Summer     ,Rice,1,3,1917,1579,20.4536555,22.89411726
Uttar Pradesh,CHANDAULI,2013,Kharif     ,Rice,112455,300817,1960,1606,19.35868595,22.15285701
Uttar Pradesh,CHITRAKOOT,2013,Kharif     ,Rice,10155,18208,2040,1423,19.49007498,27.94535033
Uttar Pradesh,DEORIA,2013,Kharif     ,Rice,135616,333480,1947,1526,21.16858944,26.48534373
Uttar Pradesh,DEORIA,2013,Summer     ,Rice,14,34,2072,1593,20.13975816,19.96178701
Uttar Pradesh,ETAH,2013,Kharif     ,Rice,19297,45001,2039,1486,24.96232117,21.88182448
Uttar Pradesh,ETAWAH,2013,Kharif     ,Rice,58263,169604,2020,1616,4.596913072,20.72299519
Uttar Pradesh,FAIZABAD,2013,Kharif     ,Rice,103896,272519,2100,1441,22.48569802,26.36249611
Uttar Pradesh,FARRUKHABAD,2013,Kharif     ,Rice,16524,44202,2019,1623,18.37640539,27.9603108
Uttar Pradesh,FATEHPUR,2013,Kharif     ,Rice,86459,225226,1972,1417,11.47039268,21.31577971
Uttar Pradesh,FIROZABAD,2013,Kharif     ,Rice,21599,59354,1997,1505,16.48697205,27.91707091
Uttar Pradesh,FIROZABAD,2013,Summer     ,Rice,1,3,2081,1576,18.71531122,27.86040059
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2013,Kharif     ,Rice,13750,33660,1976,1461,8.458986277,21.53937876
Uttar Pradesh,GHAZIABAD,2013,Kharif     ,Rice,9296,25267,1904,1527,26.43700158,24.5535761
Uttar Pradesh,GHAZIPUR,2013,Kharif     ,Rice,148895,318040,1915,1460,18.08493552,19.17206988
Uttar Pradesh,GONDA,2013,Kharif     ,Rice,126768,310582,1954,1525,14.72049522,18.32187133
Uttar Pradesh,GORAKHPUR,2013,Kharif     ,Rice,150740,362228,1987,1597,18.31479846,22.34058636
Uttar Pradesh,GORAKHPUR,2013,Summer     ,Rice,47,113,2006,1515,2.73961795,19.79606021
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Rice,84,152,1955,1403,24.57481842,24.20536589
Uttar Pradesh,HAPUR,2013,Kharif     ,Rice,20322,59422,2000,1483,3.203042998,19.60250127
Uttar Pradesh,HARDOI,2013,Kharif     ,Rice,149084,375095,1984,1428,9.490173958,27.32170541
Uttar Pradesh,HARDOI,2013,Summer     ,Rice,96,242,1924,1527,4.910444079,18.22508537
Uttar Pradesh,HATHRAS,2013,Kharif     ,Rice,23223,54690,2063,1641,23.2831667,24.28795971
Uttar Pradesh,HATHRAS,2013,Summer     ,Rice,12,28,2081,1485,18.26482924,26.86825901
Uttar Pradesh,JALAUN,2013,Kharif     ,Rice,520,934,2044,1482,3.775867115,18.53464092
Uttar Pradesh,JAUNPUR,2013,Kharif     ,Rice,149517,342394,1934,1414,3.6117439,26.78356556
Uttar Pradesh,JHANSI,2013,Kharif     ,Rice,10738,20907,1922,1538,17.11544462,27.70848363
Uttar Pradesh,KANNAUJ,2013,Kharif     ,Rice,21390,63165,1930,1528,11.85369691,21.87566061
Uttar Pradesh,KANPUR DEHAT,2013,Kharif     ,Rice,41454,112299,2055,1409,3.492602274,26.59351195
Uttar Pradesh,KANPUR NAGAR,2013,Kharif     ,Rice,33584,85941,1901,1447,8.283354758,20.15643265
Uttar Pradesh,KASGANJ,2013,Kharif     ,Rice,17015,37977,1979,1470,2.678784472,19.23254521
Uttar Pradesh,KAUSHAMBI,2013,Kharif     ,Rice,50894,112425,2038,1461,11.07231035,27.40621412
Uttar Pradesh,KHERI,2013,Kharif     ,Rice,173556,467907,2077,1543,11.1370385,25.90132895
Uttar Pradesh,KHERI,2013,Summer     ,Rice,2526,6810,1914,1428,21.79207849,24.68889574
Uttar Pradesh,KUSHI NAGAR,2013,Kharif     ,Rice,122607,320863,2008,1497,19.13243458,27.3054009
Uttar Pradesh,LALITPUR,2013,Kharif     ,Rice,1355,963,1928,1621,8.763284732,20.79866675
Uttar Pradesh,LUCKNOW,2013,Kharif     ,Rice,52159,105674,1916,1537,3.145946402,23.39606935
Uttar Pradesh,MAHARAJGANJ,2013,Kharif     ,Rice,161164,398397,2016,1500,2.669297087,21.13777338
Uttar Pradesh,MAHARAJGANJ,2013,Summer     ,Rice,110,272,1926,1409,14.02738121,20.41382938
Uttar Pradesh,MAHOBA,2013,Kharif     ,Rice,48,86,2097,1490,14.43595855,21.85445759
Uttar Pradesh,MAINPURI,2013,Kharif     ,Rice,65174,172059,2066,1574,4.997361895,25.04747471
Uttar Pradesh,MAINPURI,2013,Summer     ,Rice,216,570,2002,1599,9.215632886,26.76606516
Uttar Pradesh,MATHURA,2013,Kharif     ,Rice,52654,126580,2045,1417,0.039369096,20.35199672
Uttar Pradesh,MAU,2013,Kharif     ,Rice,88001,184626,1919,1413,18.62514018,26.814753
Uttar Pradesh,MEERUT,2013,Kharif     ,Rice,14493,39305,1972,1501,20.47596017,21.53685843
Uttar Pradesh,MEERUT,2013,Summer     ,Rice,21,57,1926,1434,1.026518712,20.49819682
Uttar Pradesh,MIRZAPUR,2013,Kharif     ,Rice,81099,186771,1948,1589,1.781655529,27.55726772
Uttar Pradesh,MORADABAD,2013,Kharif     ,Rice,95250,207931,2092,1513,8.825863252,26.84220018
Uttar Pradesh,MORADABAD,2013,Summer     ,Rice,713,1556,2075,1441,17.60135475,24.84186016
Uttar Pradesh,MUZAFFARNAGAR,2013,Kharif     ,Rice,11064,25857,2036,1502,12.54255505,23.58054651
Uttar Pradesh,MUZAFFARNAGAR,2013,Summer     ,Rice,1,2,1997,1474,14.41562626,26.09584456
Uttar Pradesh,PILIBHIT,2013,Kharif     ,Rice,135908,380135,1982,1417,19.82809024,20.42765474
Uttar Pradesh,PILIBHIT,2013,Summer     ,Rice,10502,29374,2037,1443,17.30787624,27.92101922
Uttar Pradesh,PRATAPGARH,2013,Kharif     ,Rice,99245,237791,2065,1489,23.17663402,21.72096194
Uttar Pradesh,RAE BARELI,2013,Kharif     ,Rice,89513,219665,1948,1596,6.236726073,26.58029017
Uttar Pradesh,RAMPUR,2013,Kharif     ,Rice,136970,306950,1993,1598,14.3291575,18.41354285
Uttar Pradesh,RAMPUR,2013,Summer     ,Rice,6050,13558,1931,1490,4.94269379,22.92710162
Uttar Pradesh,SAHARANPUR,2013,Kharif     ,Rice,57786,141345,1944,1510,24.05116027,24.02047923
Uttar Pradesh,SAMBHAL,2013,Kharif     ,Rice,40134,92388,2036,1408,16.50328523,26.90222934
Uttar Pradesh,SANT KABEER NAGAR,2013,Kharif     ,Rice,89987,208230,2087,1484,4.542709272,23.40720793
Uttar Pradesh,SANT KABEER NAGAR,2013,Summer     ,Rice,67,155,1931,1599,10.66853777,21.36505853
Uttar Pradesh,SANT RAVIDAS NAGAR,2013,Kharif     ,Rice,27721,70938,1907,1448,9.819113783,22.28554963
Uttar Pradesh,SHAHJAHANPUR,2013,Kharif     ,Rice,198105,531714,1941,1478,1.361268349,23.26773652
Uttar Pradesh,SHAHJAHANPUR,2013,Summer     ,Rice,5320,14279,1992,1508,23.76062781,27.77082142
Uttar Pradesh,SHAMLI,2013,Kharif     ,Rice,19778,52234,1959,1458,16.6168173,23.58732985
Uttar Pradesh,SHAMLI,2013,Summer     ,Rice,78,206,2060,1404,5.488319414,24.16439537
Uttar Pradesh,SHRAVASTI,2013,Kharif     ,Rice,75337,155119,1925,1555,15.54550899,22.37357162
Uttar Pradesh,SIDDHARTH NAGAR,2013,Kharif     ,Rice,173903,477016,2036,1549,7.981006166,21.75316614
Uttar Pradesh,SITAPUR,2013,Kharif     ,Rice,169741,413998,2067,1446,11.52738927,20.10845987
Uttar Pradesh,SITAPUR,2013,Summer     ,Rice,44,107,2038,1641,9.070585434,19.51943717
Uttar Pradesh,SONBHADRA,2013,Kharif     ,Rice,30842,66680,1996,1540,10.05867581,18.63174031
Uttar Pradesh,SULTANPUR,2013,Kharif     ,Rice,93449,227735,1980,1569,6.426825886,21.28799378
Uttar Pradesh,UNNAO,2013,Kharif     ,Rice,102455,218229,2043,1462,14.46126363,26.63434912
Uttar Pradesh,VARANASI,2013,Kharif     ,Rice,46938,100964,2076,1478,19.13489191,20.38624235
Uttar Pradesh,AGRA,2014,Kharif     ,Rice,10164,24231,2008,1596,2.768262388,26.26167195
Uttar Pradesh,ALIGARH,2014,Kharif     ,Rice,90420,201998,1997,1625,7.68162083,24.28775318
Uttar Pradesh,ALLAHABAD,2014,Kharif     ,Rice,149419,313780,2071,1547,9.213874489,18.70356084
Uttar Pradesh,AMBEDKAR NAGAR,2014,Kharif     ,Rice,118607,290706,2058,1621,12.73862901,20.61076226
Uttar Pradesh,AMETHI,2014,Kharif     ,Rice,97395,147846,2100,1654,16.83226468,27.09080858
Uttar Pradesh,AMROHA,2014,Kharif     ,Rice,23134,61606,2061,1663,5.03375625,27.17373651
Uttar Pradesh,AMROHA,2014,Summer     ,Rice,13,34,2064,1544,19.54380198,18.54027556
Uttar Pradesh,AURAIYA,2014,Kharif     ,Rice,55752,175898,1989,1565,19.27368489,19.53260833
Uttar Pradesh,AZAMGARH,2014,Kharif     ,Rice,202341,400028,1978,1699,15.02435166,20.35317169
Uttar Pradesh,BAGHPAT,2014,Kharif     ,Rice,5792,14515,1995,1543,15.72566757,27.88884054
Uttar Pradesh,BAHRAICH,2014,Kharif     ,Rice,165249,367679,2048,1672,0.420783382,25.90984134
Uttar Pradesh,BALLIA,2014,Kharif     ,Rice,122464,251908,2099,1645,4.220975519,24.96942139
Uttar Pradesh,BALRAMPUR,2014,Kharif     ,Rice,108030,198235,2007,1672,17.19888049,27.69264291
Uttar Pradesh,BANDA,2014,Kharif     ,Rice,45895,81923,2049,1698,28.0952879,20.04075072
Uttar Pradesh,BARABANKI,2014,Kharif     ,Rice,191884,529600,2044,1593,23.58984956,27.06723781
Uttar Pradesh,BAREILLY,2014,Kharif     ,Rice,162390,334361,1966,1562,16.12729898,21.42905334
Uttar Pradesh,BAREILLY,2014,Summer     ,Rice,1558,3208,2087,1696,2.949249254,18.18545288
Uttar Pradesh,BASTI,2014,Kharif     ,Rice,104328,202814,1995,1552,16.61366312,26.42428173
Uttar Pradesh,BIJNOR,2014,Kharif     ,Rice,54742,143205,1995,1630,6.426917187,23.43505958
Uttar Pradesh,BIJNOR,2014,Summer     ,Rice,67,175,2079,1530,15.0802145,25.90879072
Uttar Pradesh,BUDAUN,2014,Kharif     ,Rice,81242,166790,1982,1579,3.593137225,22.04623771
Uttar Pradesh,BUDAUN,2014,Summer     ,Rice,33,68,2023,1522,16.17358001,25.74717234
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Rice,107595,275551,2039,1683,17.79959942,27.30357193
Uttar Pradesh,BULANDSHAHR,2014,Summer     ,Rice,1,3,2086,1534,20.09190088,27.57806083
Uttar Pradesh,CHANDAULI,2014,Kharif     ,Rice,102598,303793,2012,1556,8.544290938,26.01340344
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Rice,12662,12763,2017,1570,8.815979029,25.19633978
Uttar Pradesh,DEORIA,2014,Kharif     ,Rice,132892,266980,2031,1521,15.24512816,25.2630736
Uttar Pradesh,DEORIA,2014,Summer     ,Rice,14,28,2007,1546,21.78032464,23.3122093
Uttar Pradesh,ETAH,2014,Kharif     ,Rice,18244,40283,2062,1644,21.63143633,19.28274982
Uttar Pradesh,ETAWAH,2014,Kharif     ,Rice,52797,136533,2079,1673,17.35175485,22.2410869
Uttar Pradesh,FAIZABAD,2014,Kharif     ,Rice,94586,207805,2044,1514,15.31939255,24.49356808
Uttar Pradesh,FARRUKHABAD,2014,Kharif     ,Rice,11900,33213,2082,1695,21.18421535,24.55486395
Uttar Pradesh,FATEHPUR,2014,Kharif     ,Rice,80702,157046,1952,1591,3.373868775,25.68092698
Uttar Pradesh,FIROZABAD,2014,Kharif     ,Rice,23319,56619,1989,1601,26.38404843,27.61735148
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2014,Kharif     ,Rice,22522,62701,2038,1548,11.81895058,20.4217276
Uttar Pradesh,GHAZIABAD,2014,Kharif     ,Rice,8650,23727,2039,1692,7.42963883,23.14413031
Uttar Pradesh,GHAZIPUR,2014,Kharif     ,Rice,136673,294257,2032,1634,1.78854342,20.34303886
Uttar Pradesh,GONDA,2014,Kharif     ,Rice,134534,278485,2019,1506,7.781082712,23.08254211
Uttar Pradesh,GORAKHPUR,2014,Kharif     ,Rice,152431,336873,2041,1679,23.7941251,19.71259311
Uttar Pradesh,GORAKHPUR,2014,Summer     ,Rice,52,115,1996,1579,17.295987,25.68325143
Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Rice,41,66,1961,1513,3.132164283,27.76661636
Uttar Pradesh,HAPUR,2014,Kharif     ,Rice,20839,61496,2007,1637,26.69435632,25.66368791
Uttar Pradesh,HARDOI,2014,Kharif     ,Rice,142184,279392,1983,1634,22.2778062,18.34699716
Uttar Pradesh,HARDOI,2014,Summer     ,Rice,50,98,1984,1633,9.873384664,26.41593356
Uttar Pradesh,HATHRAS,2014,Kharif     ,Rice,29465,56956,2045,1609,9.93560247,21.99366976
Uttar Pradesh,JALAUN,2014,Kharif     ,Rice,509,890,1972,1501,5.941328803,27.18203447
Uttar Pradesh,JAUNPUR,2014,Kharif     ,Rice,140428,338993,2049,1608,13.91052934,26.44182443
Uttar Pradesh,JHANSI,2014,Kharif     ,Rice,9590,17694,2093,1685,21.5505274,21.58367744
Uttar Pradesh,JHANSI,2014,Summer     ,Rice,2,4,1955,1689,9.784489735,25.60340195
Uttar Pradesh,KANNAUJ,2014,Kharif     ,Rice,22007,52355,1952,1575,3.199416676,21.0824069
Uttar Pradesh,KANPUR DEHAT,2014,Kharif     ,Rice,37513,92770,1998,1658,7.926058791,19.32520417
Uttar Pradesh,KANPUR NAGAR,2014,Kharif     ,Rice,29881,69204,1958,1542,25.06789166,20.05295014
Uttar Pradesh,KASGANJ,2014,Kharif     ,Rice,19146,45740,2100,1571,28.8161999,18.70568297
Uttar Pradesh,KAUSHAMBI,2014,Kharif     ,Rice,43224,93494,1982,1694,18.06942117,26.22176114
Uttar Pradesh,KHERI,2014,Kharif     ,Rice,155403,423318,2025,1521,3.573783634,24.68879134
Uttar Pradesh,KHERI,2014,Summer     ,Rice,1822,4963,2064,1686,17.01548924,26.49951904
Uttar Pradesh,KUSHI NAGAR,2014,Kharif     ,Rice,118425,253666,2088,1553,7.216147393,27.83211635
Uttar Pradesh,LALITPUR,2014,Kharif     ,Rice,962,750,2092,1627,8.066589491,21.93921591
Uttar Pradesh,LUCKNOW,2014,Kharif     ,Rice,54126,125843,1971,1638,25.57471419,23.99131265
Uttar Pradesh,MAHARAJGANJ,2014,Kharif     ,Rice,165814,406742,1952,1518,14.36355657,19.61582549
Uttar Pradesh,MAHARAJGANJ,2014,Summer     ,Rice,110,270,2052,1510,8.230949139,23.69965883
Uttar Pradesh,MAHOBA,2014,Kharif     ,Rice,12,19,1973,1654,24.51978223,21.42799961
Uttar Pradesh,MAINPURI,2014,Kharif     ,Rice,73176,190843,1979,1647,29.04021896,22.23272371
Uttar Pradesh,MAINPURI,2014,Summer     ,Rice,63,164,2034,1542,4.146137487,23.49204937
Uttar Pradesh,MATHURA,2014,Kharif     ,Rice,49400,114756,1966,1579,4.263402981,21.1330258
Uttar Pradesh,MAU,2014,Kharif     ,Rice,91396,160583,2016,1691,13.28655576,24.62529498
Uttar Pradesh,MEERUT,2014,Kharif     ,Rice,14466,42892,1959,1697,23.77741771,20.51826603
Uttar Pradesh,MEERUT,2014,Summer     ,Rice,162,480,1999,1500,18.63340882,22.79626116
Uttar Pradesh,MIRZAPUR,2014,Kharif     ,Rice,81132,187821,2057,1642,7.624031751,23.75324143
Uttar Pradesh,MORADABAD,2014,Kharif     ,Rice,87934,205941,2059,1643,9.999099419,26.25348442
Uttar Pradesh,MORADABAD,2014,Summer     ,Rice,552,1293,2090,1581,11.73796428,27.33077071
Uttar Pradesh,MUZAFFARNAGAR,2014,Kharif     ,Rice,10667,25729,2030,1585,4.24224603,18.84033448
Uttar Pradesh,MUZAFFARNAGAR,2014,Summer     ,Rice,109,263,2040,1681,20.12014312,25.65845892
Uttar Pradesh,PILIBHIT,2014,Kharif     ,Rice,118036,309963,2057,1619,18.02149518,27.88939514
Uttar Pradesh,PILIBHIT,2014,Summer     ,Rice,10953,28763,2003,1605,12.03503242,26.04028076
Uttar Pradesh,PRATAPGARH,2014,Kharif     ,Rice,104143,235676,2015,1673,4.927995038,22.58585017
Uttar Pradesh,RAE BARELI,2014,Kharif     ,Rice,104251,246449,2043,1555,28.11458768,22.45943073
Uttar Pradesh,RAMPUR,2014,Kharif     ,Rice,124076,280412,2089,1680,15.35181098,27.46360582
Uttar Pradesh,RAMPUR,2014,Summer     ,Rice,8614,19468,2099,1505,11.04440893,18.05241335
Uttar Pradesh,SAHARANPUR,2014,Kharif     ,Rice,62552,155629,2035,1520,19.20320178,24.53574169
Uttar Pradesh,SAMBHAL,2014,Kharif     ,Rice,35060,76746,1982,1689,17.3820033,24.4483668
Uttar Pradesh,SANT KABEER NAGAR,2014,Kharif     ,Rice,90918,162561,1979,1559,7.295351766,21.9996695
Uttar Pradesh,SANT KABEER NAGAR,2014,Summer     ,Rice,60,107,1993,1620,13.27786945,19.73033078
Uttar Pradesh,SANT RAVIDAS NAGAR,2014,Kharif     ,Rice,27981,61950,2045,1532,3.532816537,26.20632331
Uttar Pradesh,SHAHJAHANPUR,2014,Kharif     ,Rice,203946,572069,2038,1602,13.44499214,20.21023244
Uttar Pradesh,SHAHJAHANPUR,2014,Summer     ,Rice,5379,15088,2075,1588,4.786925198,26.55998655
Uttar Pradesh,SHAMLI,2014,Kharif     ,Rice,22666,59952,2055,1597,2.726051438,23.59972657
Uttar Pradesh,SHAMLI,2014,Summer     ,Rice,257,680,1963,1540,15.86571281,20.10725082
Uttar Pradesh,SHRAVASTI,2014,Kharif     ,Rice,79949,173889,1969,1528,5.038772746,19.38954963
Uttar Pradesh,SIDDHARTH NAGAR,2014,Kharif     ,Rice,170404,414082,2093,1523,0.802727518,23.03644495
Uttar Pradesh,SITAPUR,2014,Kharif     ,Rice,164128,382911,1980,1584,16.16673934,20.46804998
Uttar Pradesh,SITAPUR,2014,Summer     ,Rice,75,175,1981,1625,16.54158678,18.05428451
Uttar Pradesh,SONBHADRA,2014,Kharif     ,Rice,29426,52290,1968,1577,19.37516304,27.2729658
Uttar Pradesh,SULTANPUR,2014,Kharif     ,Rice,85103,151568,2093,1680,12.02495928,22.1678607
Uttar Pradesh,UNNAO,2014,Kharif     ,Rice,96435,161818,2004,1648,7.76795137,26.1702146
Uttar Pradesh,UNNAO,2014,Summer     ,Rice,1,2,2058,1511,3.693126767,27.30876258
Uttar Pradesh,VARANASI,2014,Kharif     ,Rice,43862,101848,2047,1687,18.76700697,26.96676095
